Data collection started on {01/24/2018 14:13:47.471}
[Time] 	 [G1.X] 	 [G1.Y] 	 [G1.Z] 	 [G2.X] 	 [G2.Y] 	 [G2.Z] 	 [G3.X] 	 [G3.Y] 	 [G3.Z] 	 [G4.X] 	 [G4.Y] 	 [G4.Z] 	 [A1.X] 	 [A1.Y] 	 [A1.Z] 	 [A2.X] 	 [A2.Y] 	 [A2.Z] 	 [A3.X] 	 [A3.Y] 	 [A3.Z] 	 [A4.X] 	 [A4.Y] 	 [A4.Z] 	 [M1.X] 	 [M1.Y] 	 [M1.Z] 	 [M2.X] 	 [M2.Y] 	 [M2.Z] 	 [M3.X] 	 [M3.Y] 	 [M3.Z] 	 [M4.X] 	 [M4.Y] 	 [M4.Z] 	 [EMG1] 	 [EMG2] 	 [PULSE A] 	 [PULSE B]	
12.3200000000	-1.2741283284	-1.0757610437	-0.4501411460	-1.8387121386	1.7929350729	2.2201876860	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6920881971	-0.2500648508	-0.6297093156	0.3449149310	-0.1112687877	-0.8704356451	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0101625086	0.0238345922	-0.3053940642	0.0856031128	-0.0149843595	-0.0252994583	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8894483864	2.8162050813	2.4750377661	2.4750377661	
12.3400000000	0.0686655985	-3.6087586786	0.8773937591	-0.5264362554	1.2588693065	2.4948500801	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6918440528	-0.2381017777	-0.6502174411	0.3441824979	-0.0940566110	-0.8731212329	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0089417868	0.0249942779	-0.3050278477	0.0865796902	-0.0132753491	-0.0174258030	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8784618906	2.8125429160	2.4750377661	2.4750377661	
12.3600000000	2.1133745327	-4.3717097734	1.9760433356	0.6485084306	0.0381475547	2.2201876860	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6930647745	-0.2287022202	-0.6557106889	0.3389333944	-0.0847791257	-0.8739757382	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0116884108	0.0242008087	-0.3052109560	0.0897535668	-0.0154726482	-0.0136415656	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9126420996	2.8332951858	2.4750377661	2.4750377661	
12.3800000000	3.2120241093	-3.9902342260	2.0523384451	1.4572365911	-0.1754787518	1.7624170291	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6789044022	-0.2174715801	-0.6455786984	0.3283131151	-0.0789196612	-0.8750743877	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0112001221	0.0227359426	-0.3050888838	0.0877393759	-0.0151064317	-0.0024109255	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9016556039	2.8406195163	2.4750377661	2.4750377661	
12.4000000000	3.0441748684	-2.8763256275	0.7400625620	1.8234531167	-0.0839246204	1.5793087663	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6709697108	-0.2107576104	-0.6422827497	0.3228198672	-0.0787975891	-0.8709239338	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0106507973	0.0240787366	-0.3046616312	0.0887159533	-0.0156557565	-0.0174258030	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8857862211	2.8186465248	2.4750377661	2.4750377661	
12.4200000000	1.2741283284	-2.1133745327	-0.7705806058	1.0299839780	0.4196231022	1.2741283284	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6662088960	-0.2114900435	-0.6352025635	0.3205004959	-0.0869764248	-0.8695811398	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0105897612	0.0243228809	-0.3052719921	0.0885328450	-0.0182192721	-0.0280460822	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8735790036	2.8345159075	2.4750377661	2.4750377661	
12.4400000000	-1.1673151751	-1.3656824598	-2.4643320363	0.2670328832	0.9231708248	1.7929350729	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6675516899	-0.2191805905	-0.6247043565	0.3291676204	-0.0859998474	-0.8728770886	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0123598077	0.0244449531	-0.3033798734	0.0905470359	-0.0185244526	-0.0333562219	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8967727169	2.8271915770	2.4750377661	2.4750377661	
12.4600000000	-1.4724956130	-0.4501411460	-3.0441748684	-0.3280689708	1.3199053941	1.8387121386	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6734111543	-0.2204013123	-0.6259250782	0.3338063630	-0.0859998474	-0.8693369955	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0088807507	0.0253604944	-0.3044785229	0.0912184329	-0.0135805295	-0.0415350576	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8809033341	2.8027771420	2.4750377661	2.4750377661	
12.4800000000	-0.9079118029	0.3128099489	-2.7237354086	-0.4348821241	1.5182726787	2.1438925765	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6815899901	-0.2257724880	-0.6289768826	0.3335622187	-0.0873426413	-0.8684824903	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0101625086	0.0247501335	-0.3030746929	0.0895094224	-0.0157167926	-0.0219424735	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9126420996	2.8162050813	2.4750377661	2.4750377661	
12.5000000000	-0.0991836423	0.5722133211	-1.8844892042	0.2212558175	1.3351644160	2.0828564889	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6812237736	-0.2287022202	-0.6325169757	0.3335622187	-0.0910048066	-0.8753185321	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0108949416	0.0244449531	-0.3033798734	0.0884718090	-0.0145571069	-0.0208438239	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9102006561	2.8210879683	2.4750377661	2.4750377661	
12.5200000000	0.0381475547	-0.3280689708	-1.2588693065	0.7248035401	0.8468757153	1.9913023575	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6836652171	-0.2312657359	-0.6421606775	0.3322194247	-0.0950331884	-0.8733653773	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0107728695	0.0238956283	-0.3056992447	0.0910353246	-0.0169985504	-0.0139467460	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9102006561	2.8235294118	2.4750377661	2.4750377661	
12.5400000000	0.4806591897	-2.5406271458	-0.1144426642	1.2436102846	0.3891050584	1.7929350729	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6861066606	-0.2363927672	-0.6518043793	0.3318532082	-0.0919813840	-0.8726329442	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0111390860	0.0248111696	-0.3010605020	0.0882887007	-0.0135194934	-0.0245670253	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8967727169	2.8149843595	2.4750377661	2.4750377661	
12.5600000000	2.3727779049	-4.8142214084	0.9079118029	2.8915846494	-0.3738460365	1.4267185473	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6859845884	-0.2245517662	-0.6604715038	0.3299000534	-0.0877088579	-0.8766613260	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0108949416	0.0249332418	-0.3041733425	0.0890821698	-0.0156557565	-0.0113221942	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9040970474	2.8223086900	2.4750377661	2.4750377661	
12.5800000000	4.6005951019	-6.5842679484	1.4572365911	4.1580834668	-0.8468757153	0.8621347372	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6831769284	-0.2191805905	-0.6636453803	0.3273365377	-0.0811169604	-0.8794689860	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0105897612	0.0243228809	-0.3053940642	0.0907301442	-0.0148012512	-0.0237125200	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8979934386	2.7905699245	2.4750377661	2.4750377661	
12.6000000000	5.0125886931	-7.3777370871	0.9384298466	4.2954146639	-1.0757610437	1.0605020218	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6779278248	-0.2217441062	-0.6530251011	0.3262378882	-0.0873426413	-0.8697032120	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0097352560	0.0238956283	-0.3046005951	0.0882276646	-0.0163881895	-0.0269474327	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9016556039	2.8162050813	2.4750377661	2.4750377661	
12.6200000000	3.4866865034	-6.2485694667	0.1754787518	2.9068436713	-0.4348821241	0.9842069123	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6688944839	-0.2302891585	-0.6344701305	0.3251392386	-0.1022354467	-0.8736095216	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0100404364	0.0238345922	-0.3047226673	0.0865796902	-0.0153505760	-0.0304264897	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9077592126	2.8381780728	2.4750377661	2.4750377661	
12.6400000000	0.8926527810	-3.1357289998	-0.9384298466	0.9536888685	0.6027313649	1.8387121386	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6620584421	-0.2417639429	-0.6110322728	0.3212329290	-0.1066300450	-0.8668955520	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0114442664	0.0242618448	-0.3047226673	0.0892042420	-0.0151674678	-0.0268863966	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8943312734	2.8357366293	2.4750377661	2.4750377661	
12.6600000000	-1.7471580072	0.9536888685	-1.8692301823	-0.8468757153	2.0981155108	2.6169222553	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6588845655	-0.2470130465	-0.5998016327	0.3226977951	-0.1195696956	-0.8659189746	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0115663386	0.0239566644	-0.3050278477	0.0868848707	-0.0144350347	-0.0344548714	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8943312734	2.8345159075	2.4750377661	2.4750377661	
12.6800000000	-3.9139391165	3.4561684596	-1.5487907225	-2.2201876860	3.1357289998	3.1509880217	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6673075456	-0.2496986343	-0.6043183032	0.3285572595	-0.1106584268	-0.8632333867	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0103456168	0.0241397726	-0.3051499199	0.0915846494	-0.0144350347	-0.0191958495	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8979934386	2.8271915770	2.4750377661	2.4750377661	
12.7000000000	-4.2954146639	3.4866865034	-0.9842069123	-2.3727779049	3.0899519341	3.4256504158	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6768291752	-0.2428625925	-0.6206759747	0.3340505074	-0.1018692302	-0.8671396963	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0113221942	0.0245059892	-0.3049668116	0.0895704585	-0.0162661173	-0.0226138705	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9028763256	2.8162050813	2.4750377661	2.4750377661	
12.7200000000	-1.4572365911	2.2812237736	-0.0991836423	-1.0299839780	2.6474402991	3.0594338903	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6839093614	-0.2287022202	-0.6432593271	0.3366140230	-0.0858777752	-0.8758068208	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0099794003	0.0234683757	-0.3058823529	0.0904249638	-0.0153505760	-0.0154726482	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9065384909	2.8345159075	2.4750377661	2.4750377661	
12.7400000000	1.0910200656	-0.3738460365	0.1297016861	0.3128099489	1.6250858320	2.1896696422	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6862287327	-0.2112458991	-0.6607156481	0.3334401465	-0.0779430838	-0.8780041199	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0098573281	0.0255436027	-0.3036240177	0.0905470359	-0.0151064317	-0.0172426947	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8918898299	2.8357366293	2.4750377661	2.4750377661	
12.7600000000	1.5640497444	-3.0289158465	-0.7095445182	1.0147249561	0.8468757153	1.6403448539	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6822003510	-0.2088044556	-0.6679179065	0.3333180743	-0.0790417334	-0.8755626764	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0093690394	0.0246280613	-0.3047226673	0.0916456855	-0.0154116121	-0.0222476539	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9175249866	2.8381780728	2.4750377661	2.4750377661	
12.7800000000	0.7858396277	-3.9444571603	-1.8081940948	0.8163576715	0.3433279927	1.3351644160	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6806134127	-0.2161287861	-0.6571755550	0.3303883421	-0.0888075074	-0.8750743877	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0099183642	0.0242618448	-0.3037460899	0.0908522164	-0.0155947204	-0.0328679332	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8894483864	2.7905699245	2.4750377661	2.4750377661	
12.8000000000	0.2822919051	-3.3951323720	-1.9760433356	0.3433279927	0.5569542992	1.3504234379	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6751201648	-0.2229648280	-0.6371557183	0.3292896925	-0.0945448997	-0.8729991608	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0086976425	0.0249332418	-0.3037460899	0.0873731594	-0.0146791791	-0.0227359426	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9016556039	2.8369573510	2.4750377661	2.4750377661	
12.8200000000	-0.1754787518	-1.7471580072	-1.4419775692	0.1907377737	1.3351644160	1.8387121386	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6721904326	-0.2317540246	-0.6227512016	0.3268482490	-0.0958876936	-0.8683604181	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0111390860	0.0240177005	-0.3047837034	0.0860914015	-0.0144960708	-0.0321965362	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8955519951	2.7991149767	2.4750377661	2.4750377661	
12.8400000000	-0.0839246204	-0.0686655985	-0.8010986496	0.2975509270	1.6861219196	2.3270008392	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6730449378	-0.2405432212	-0.6222629129	0.3281910430	-0.0967421988	-0.8703135729	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0093690394	0.0234683757	-0.3051499199	0.0910353246	-0.0150453956	-0.0236514839	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8796826123	2.8003356985	2.4750377661	2.4750377661	
12.8600000000	0.6332494087	0.6027313649	-0.6027313649	0.2822919051	1.8997482261	2.0065613794	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6734111543	-0.2355382620	-0.6316624704	0.3258716716	-0.0969863432	-0.8694590677	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0093690394	0.0239566644	-0.3012436103	0.0873121233	-0.0151064317	-0.0284122988	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8699168383	2.8149843595	2.4750377661	2.4750377661	
12.8800000000	0.0534065766	-0.0228885328	-0.7858396277	-0.0991836423	1.7776760510	2.0218204013	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6737773709	-0.2299229419	-0.6378881514	0.3269703212	-0.0968642710	-0.8747081712	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0109559777	0.0226749065	-0.3042343786	0.0903028916	-0.0163881895	-0.0281071183	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9077592126	2.8332951858	2.4750377661	2.4750377661	
12.9000000000	-0.6332494087	-1.6708628977	-1.1215381094	-0.0381475547	1.3046463722	1.7929350729	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6771953918	-0.2277256428	-0.6494850080	0.3274586099	-0.0944228275	-0.8736095216	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0104066529	0.0239566644	-0.3049668116	0.0862745098	-0.0149843595	-0.0185854887	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8857862211	2.8039978637	2.4750377661	2.4750377661	
12.9200000000	0.0076295109	-2.7847714961	-0.9384298466	0.5569542992	0.9842069123	1.7013809415	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6817120623	-0.2240634775	-0.6439917601	0.3275806821	-0.0928358892	-0.8755626764	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0099794003	0.0245670253	-0.3054551003	0.0896314946	-0.0144350347	-0.0289005875	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9114213779	2.8137636378	2.4750377661	2.4750377661	
12.9400000000	1.3199053941	-3.0289158465	-0.2670328832	1.1825741970	0.9079118029	1.7166399634	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6826886397	-0.2252841993	-0.6358129244	0.3317311360	-0.0874647135	-0.8729991608	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0105897612	0.0248111696	-0.3050278477	0.0893263142	-0.0157778286	-0.0263981079	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9089799344	2.8149843595	2.4750377661	2.4750377661	
12.9600000000	1.1978332189	-2.7542534524	-0.4806591897	0.6027313649	0.9994659342	1.7624170291	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6811017014	-0.2316319524	-0.6297093156	0.3336842908	-0.0924696727	-0.8733653773	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0091248951	0.0240787366	-0.3045395590	0.0894483864	-0.0171206226	-0.0233463035	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8735790036	2.8259708553	2.4750377661	2.4750377661	
12.9800000000	0.3280689708	-1.9607843137	-0.4348821241	0.1602197299	1.0910200656	1.9607843137	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6789044022	-0.2313878080	-0.6249485008	0.3349050126	-0.1001602197	-0.8695811398	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0101625086	0.0249332418	-0.3041733425	0.0910963607	-0.0150453956	-0.0252994583	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9114213779	2.8259708553	2.4750377661	2.4750377661	
13.0000000000	-0.0686655985	-0.7705806058	-0.8773937591	-0.2822919051	1.4419775692	1.8539711604	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6759746700	-0.2272373541	-0.6283665217	0.3346608682	-0.0983291371	-0.8728770886	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0104676890	0.0248111696	-0.3037460899	0.0908522164	-0.0154726482	-0.0192568856	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8931105516	2.8235294118	2.4750377661	2.4750377661	
13.0200000000	0.5416952773	0.0534065766	-0.9384298466	0.3433279927	1.6708628977	1.5640497444	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6690165560	-0.2167391470	-0.6383764401	0.3300221256	-0.0912489509	-0.8716563668	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0092469673	0.0240787366	-0.3053330282	0.0893873503	-0.0149843595	-0.0343327993	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9089799344	2.8345159075	2.4750377661	2.4750377661	
13.0400000000	1.6250858320	-0.1144426642	-1.4267185473	1.1978332189	1.8844892042	0.9994659342	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6693827726	-0.2083161669	-0.6499732967	0.3259937438	-0.0823376822	-0.8700694285	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0096131838	0.0243839170	-0.3027695125	0.0887159533	-0.0185244526	-0.0143129625	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8943312734	2.8308537423	2.4750377661	2.4750377661	
13.0600000000	2.8458075837	-0.8163576715	-1.9760433356	2.4338139925	1.8234531167	0.3433279927	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6693827726	-0.2007476921	-0.6575417716	0.3211108568	-0.0783093004	-0.8734874495	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0104676890	0.0237735561	-0.3046616312	0.0899366751	-0.0146181430	-0.0210879683	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.9089799344	2.8296330205	2.4750377661	2.4750377661	
13.0800000000	3.2425421530	-2.4185549706	-2.9983978027	2.9373617151	1.8387121386	-0.2975509270	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6701152056	-0.2111238270	-0.6548561837	0.3195239185	-0.0731822690	-0.8756847486	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0097962921	0.0237125200	-0.3029526207	0.0903639277	-0.0172426947	-0.0130312047	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8894483864	2.8198672465	2.4750377661	2.4750377661	
13.1000000000	3.0746929122	-3.0746929122	-3.5934996567	2.9221026932	1.8539711604	-0.4348821241	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6703593500	-0.2199130236	-0.6413061723	0.3230640116	-0.0809948882	-0.8762951095	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0099794003	0.0240177005	-0.3029526207	0.0895704585	-0.0180972000	-0.0338445106	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8857862211	2.8381780728	2.4750377661	2.4750377661	
13.1200000000	2.5864042115	-2.6321812772	-3.7766079194	2.5711451896	2.3727779049	-0.2822919051	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6736552987	-0.2329747463	-0.6262912947	0.3255054551	-0.0858777752	-0.8695811398	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0110780499	0.0249332418	-0.3064927138	0.0852979324	-0.0184023804	-0.0334782940	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8931105516	2.8113221942	2.4750377661	2.4750377661	
13.1400000000	0.5264362554	-2.0218204013	-4.4937819486	1.0910200656	2.5101091020	0.0534065766	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6801251240	-0.2517738613	-0.6159151598	0.3297779812	-0.1067521172	-0.8634775311	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0110780499	0.0245059892	-0.3052719921	0.0897535668	-0.0164492256	-0.0160219730	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8845654994	2.8271915770	2.4750377661	2.4750377661	
13.1600000000	-2.2964827955	-1.1825741970	-3.8986800946	-0.3433279927	2.1133745327	1.1673151751	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6918440528	-0.2683756771	-0.6199435416	0.3416189822	-0.1196917678	-0.8662851911	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0096131838	0.0233463035	-0.3042954147	0.0876173037	-0.0152895399	-0.0116273747	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8943312734	2.7966735332	2.4750377661	2.4750377661	
13.1800000000	-3.1509880217	-0.8468757153	-2.7389944305	-1.6250858320	1.7318989853	2.2507057298	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6972152285	-0.2667887388	-0.6216525521	0.3488212406	-0.1245746548	-0.8678721294	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0104066529	0.0231631952	-0.3057602808	0.0907911803	-0.0160830091	-0.0263981079	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8906691081	2.8271915770	2.4750377661	2.4750377661	
13.2000000000	-1.5640497444	-0.5111772335	0.1907377737	-1.6098268101	1.2741283284	3.1662470436	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.6944075685	-0.2593423362	-0.6282444495	0.3510185397	-0.1144426642	-0.8686045624	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	-0.0099183642	0.0250553140	-0.3053940642	0.0874952316	-0.0158388647	-0.0093080034	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	2.8894483864	2.8113221942	2.4750377661	2.4750377661	
