[Time];[G1.X];[G1.Y];[G1.Z];[G2.X];[G2.Y];[G2.Z];[G3.X];[G3.Y];[G3.Z];[G4.X];[G4.Y];[G4.Z];[A1.X];[A1.Y];[A1.Z];[A2.X];[A2.Y];[A2.Z];[A3.X];[A3.Y];[A3.Z];[A4.X];[A4.Y];[A4.Z];[M1.X];[M1.Y];[M1.Z];[M2.X];[M2.Y];[M2.Z];[M3.X];[M3.Y];[M3.Z];[M4.X];[M4.Y];[M4.Z];[EMG1];[EMG2];[PULSEA];[PULSEB]
11.28;1.594567788;-2.204928664;-0.08392462;1.319905394;0.999465934;1.716639963;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.684031434;-0.223575189;-0.633981842;0.340398261;-0.092957961;-0.868116274;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.00967422;0.024017701;-0.304478523;0.090486;-0.012603952;-0.017853056;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.888227665;2.817425803;2.475037766;2.475037766
11.3;0.617990387;-2.449073014;-0.663767453;0.495918212;0.877393759;1.884489204;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.684031434;-0.227359426;-0.627512017;0.339909972;-0.093690394;-0.869092851;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010894942;0.02371252;-0.305638209;0.090241856;-0.013031205;-0.027740902;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.896772717;2.834515908;2.475037766;2.475037766
11.32;-0.221255818;-1.838712139;-0.877393759;-0.221255818;1.091020066;1.777676051;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.682078279;-0.222720684;-0.62543679;0.3375906;-0.089417868;-0.867017624;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010528725;0.023468376;-0.304356451;0.089570459;-0.016571298;-0.016632334;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.884565499;2.821087968;2.475037766;2.475037766
11.34;0.038147555;-0.572213321;-1.182574197;-0.328068971;1.380941482;1.884489204;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.682200351;-0.221622034;-0.620187686;0.339055467;-0.089784085;-0.867139696;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010162509;0.024322881;-0.3054551;0.092561227;-0.013763638;-0.025360494;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.89188983;2.851606012;2.475037766;2.475037766
11.36;0.08392462;0.556954299;-1.426718547;-0.053406577;1.60982681;2.311741817;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.681712062;-0.225040055;-0.622751202;0.337224384;-0.090394446;-0.868970779;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010406653;0.024200809;-0.304234379;0.089753567;-0.016021973;-0.032745861;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.917524987;2.849164569;2.475037766;2.475037766
11.38;-0.511177234;0.541695277;-1.28938735;-0.099183642;1.777676051;2.616922255;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.680613413;-0.228458076;-0.637155718;0.335515374;-0.089662013;-0.871046006;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011017014;0.024567025;-0.304966812;0.088105592;-0.018463417;-0.020660716;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.882124056;2.839398795;2.475037766;2.475037766
11.4;-0.541695277;-0.48065919;-0.862134737;0.16021973;1.457236591;2.647440299;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.685984588;-0.223697261;-0.647165637;0.334538796;-0.089417868;-0.873243305;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009613184;0.024567025;-0.3054551;0.091950866;-0.016144045;-0.026764324;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.913862821;2.836957351;2.475037766;2.475037766
11.42;0.205996796;-2.403295949;-0.709544518;1.060502022;0.877393759;2.327000839;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.684275578;-0.22418555;-0.653635462;0.332707713;-0.08612192;-0.874219883;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010467689;0.024444953;-0.304783703;0.089326314;-0.016754406;-0.035431449;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.888227665;2.829633021;2.475037766;2.475037766
11.44;1.472495613;-3.929198138;-0.495918212;1.85397116;0.572213321;1.869230182;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.683543145;-0.221133745;-0.648508431;0.331609064;-0.089539941;-0.872632944;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.008758679;0.023529412;-0.305333028;0.090241856;-0.016144045;-0.021149004;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.880903334;2.825970855;2.475037766;2.475037766
11.46;1.533531701;-4.402227817;-0.740062562;2.082856489;0.267032883;1.518272679;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.680857557;-0.226749065;-0.639963378;0.333440147;-0.096986343;-0.870801862;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009613184;0.02371252;-0.305088884;0.087251087;-0.013214313;-0.023956664;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.887006943;2.805218586;2.475037766;2.475037766
11.48;0.938429847;-4.356450752;-1.075761044;2.006561379;0.205996796;1.564049744;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.679758908;-0.230411231;-0.62885481;0.332341497;-0.097718776;-0.868360418;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010040436;0.024994278;-0.304478523;0.089265278;-0.015716793;-0.026581216;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.913862821;2.839398795;2.475037766;2.475037766
11.5;0.740062562;-3.288319219;-1.319905394;1.792935073;0.282291905;1.808194095;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.678171969;-0.231143664;-0.625070573;0.332097353;-0.102235447;-0.870679789;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009430076;0.024383917;-0.304417487;0.090974289;-0.014312963;-0.01388571;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.900434882;2.832074464;2.475037766;2.475037766
11.52;0.282291905;-1.594567788;-1.045243;0.587472343;0.679026474;1.93026627;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.677439536;-0.235294118;-0.615793088;0.334050507;-0.098451209;-0.867017624;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.01107805;0.024383917;-0.306004425;0.091279469;-0.001068132;-0.035004196;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.902876326;2.835736629;2.475037766;2.475037766
11.54;-0.633249409;-0.358587015;-1.014724956;0.038147555;1.411459525;2.677958343;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.676585031;-0.2371252;-0.618234531;0.336125734;-0.101503014;-0.865430686;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.00967422;0.024444953;-0.306187533;0.088715953;-0.017120623;-0.02090486;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.900434882;2.817425803;2.475037766;2.475037766
11.56;-1.228351263;0.72480354;-0.877393759;-0.679026474;1.487754635;3.074692912;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.678171969;-0.236392767;-0.62043183;0.337102312;-0.100648508;-0.868604562;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010467689;0.024750134;-0.304722667;0.088044556;-0.013641566;-0.021698329;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.895551995;2.832074464;2.475037766;2.475037766
11.58;-1.579308766;1.106279088;-0.846875715;-1.197833219;1.548790723;3.120469978;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.682200351;-0.230411231;-0.628366522;0.337224384;-0.098817426;-0.869947356;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010711833;0.024261845;-0.30514992;0.091401541;-0.016327153;-0.028168154;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.911421378;2.824750134;2.475037766;2.475037766
11.6;-1.93026627;0.907911803;-0.831616693;-1.457236591;1.548790723;3.120469978;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.685862516;-0.230777447;-0.63166247;0.339543755;-0.094666972;-0.867139696;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.01077287;0.023468376;-0.304600595;0.091218433;-0.016632334;-0.023102159;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.906538491;2.838178073;2.475037766;2.475037766
11.62;-2.296482796;-0.175478752;-0.709544518;-1.411459525;1.670862898;3.227283131;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.686717021;-0.230411231;-0.634103914;0.339665827;-0.097108415;-0.870191501;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009796292;0.024750134;-0.30405127;0.085603113;-0.013641566;-0.015960937;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.904097047;2.823529412;2.475037766;2.475037766
11.64;-2.998397803;-1.731898985;-0.465400168;-2.067597467;1.304646372;3.501945525;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.691966125;-0.233096819;-0.638742657;0.341741054;-0.098207065;-0.868848707;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.008148318;0.024017701;-0.304905776;0.088593881;-0.014923323;-0.011261158;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.880903334;2.803997864;2.475037766;2.475037766
11.66;-3.150988022;-2.586404212;0.190737774;-1.976043336;0.633249409;3.70031281;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.691966125;-0.231387808;-0.637155718;0.343450065;-0.094056611;-0.869459068;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.008941787;0.024322881;-0.304478523;0.08767834;-0.015106432;-0.01919585;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.907759213;2.840619516;2.475037766;2.475037766
11.68;-1.014724956;-2.49485008;1.274128328;-0.587472343;0.358587015;3.349355306;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.686472877;-0.217593652;-0.639353018;0.335149157;-0.07940795;-0.869825284;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010223545;0.023895628;-0.302464332;0.089814603;-0.016937514;-0.018707561;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.884565499;2.835736629;2.475037766;2.475037766
11.7;3.257801175;-1.426718547;1.625085832;1.838712139;0.80109865;2.17441062;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.672922866;-0.198794537;-0.640573739;0.324284733;-0.070252537;-0.872632944;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009124895;0.024200809;-0.303440909;0.089509422;-0.016021973;-0.026764324;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.885786221;2.802777142;2.475037766;2.475037766
11.72;4.26489662;-1.899748226;0.08392462;2.601663233;0.740062562;1.014724956;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.671335927;-0.201358053;-0.648264286;0.323308156;-0.081239033;-0.874219883;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009369039;0.023102159;-0.303501946;0.092072938;-0.01498436;-0.022674907;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.906538491;2.834515908;2.475037766;2.475037766
11.74;0.633249409;-3.929198138;-2.601663233;1.533531701;0.328068971;0.984206912;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.677195392;-0.216006714;-0.648508431;0.326970321;-0.089784085;-0.871534295;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010589761;0.024200809;-0.304661631;0.089509422;-0.017853056;-0.019317922;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.873579004;2.812542916;2.475037766;2.475037766
11.76;-1.350423438;-5.119401846;-3.852903029;0.770580606;0.328068971;0.938429847;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.67487602;-0.220157168;-0.639719234;0.328191043;-0.092103456;-0.869703212;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010345617;0.023041123;-0.303013657;0.088471809;-0.014801251;-0.022430762;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.879682612;2.811322194;2.475037766;2.475037766
11.78;-0.785839628;-4.203860533;-3.471427482;0.572213321;0.80109865;0.96894789;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.677439536;-0.227115282;-0.629831388;0.329533837;-0.085755703;-0.870313573;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009735256;0.02481117;-0.304295415;0.090241856;-0.017547875;-0.028534371;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.878461891;2.805218586;2.475037766;2.475037766
11.8;0.450141146;-1.716639963;-1.915007248;0.450141146;1.701380942;1.823453117;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.676218814;-0.238467994;-0.616403449;0.332341497;-0.093812467;-0.872755016;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.008697643;0.024872206;-0.303379873;0.087373159;-0.01559472;-0.031097887;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.89921416;2.840619516;2.475037766;2.475037766
11.82;0.465400168;0.16021973;-1.197833219;-0.328068971;2.296482796;2.311741817;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.67988098;-0.242008087;-0.609933623;0.338200961;-0.109803922;-0.867627985;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009124895;0.02371252;-0.304356451;0.088654917;-0.014373999;-0.035675593;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.880903334;2.825970855;2.475037766;2.475037766
11.84;-1.68612192;1.106279088;-1.36568246;-1.274128328;2.113374533;2.57114519;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.682932784;-0.248844129;-0.613473716;0.337468528;-0.11700618;-0.866651408;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.008087282;0.024200809;-0.3054551;0.088715953;-0.014923323;-0.027191577;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.906538491;2.838178073;2.475037766;2.475037766
11.86;-2.616922255;1.121538109;-1.457236591;-2.265964752;1.915007248;2.723735409;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.684153506;-0.244327459;-0.62824445;0.339177539;-0.109803922;-0.869459068;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010528725;0.024628061;-0.304600595;0.088593881;-0.011017014;-0.025726711;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.889448386;2.823529412;2.475037766;2.475037766
11.88;-1.731898985;-0.022888533;-0.358587015;-1.426718547;1.518272679;2.723735409;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.686717021;-0.231265736;-0.641794461;0.338933394;-0.090150301;-0.868604562;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009796292;0.023468376;-0.304356451;0.087861448;-0.015106432;-0.03042649;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.900434882;2.812542916;2.475037766;2.475037766
11.9;1.426718547;-1.457236591;0.572213321;-0.068665599;1.197833219;1.899748226;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.689158465;-0.21466392;-0.653147173;0.337102312;-0.079530022;-0.87348745;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010040436;0.024200809;-0.304417487;0.089448386;-0.014923323;-0.022613871;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.880903334;2.810101473;2.475037766;2.475037766
11.92;3.105210956;-3.044174868;0.877393759;0.816357672;0.526436255;1.304646372;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.689280537;-0.208926528;-0.654001679;0.334416724;-0.076966506;-0.875318532;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010345617;0.023773556;-0.304966812;0.088838026;-0.01559472;-0.01919585;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.897993439;2.82230869;2.475037766;2.475037766
11.94;2.327000839;-4.26489662;0.022888533;1.319905394;0.022888533;1.152056153;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.682932784;-0.21185626;-0.648874647;0.333196002;-0.07660029;-0.873243305;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.008880751;0.025177386;-0.305088884;0.090363928;-0.011749447;-0.011627375;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.905317769;2.807660029;2.475037766;2.475037766
11.96;1.655603876;-4.600595102;-1.014724956;1.182574197;0.08392462;0.938429847;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.679270619;-0.206607157;-0.63947509;0.330632487;-0.080872816;-0.871412223;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010284581;0.024994278;-0.305394064;0.090241856;-0.015838865;-0.021271077;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.905317769;2.813763638;2.475037766;2.475037766
11.98;0.892652781;-3.883421073;-2.235446708;1.396200504;0.389105058;1.029983978;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.675242237;-0.212100404;-0.633981842;0.329411765;-0.081605249;-0.873609522;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009430076;0.025055314;-0.305333028;0.087922484;-0.014312963;-0.015045396;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.884565499;2.795452812;2.475037766;2.475037766
12;0.831616693;-2.525368124;-2.433813993;1.28938735;0.72480354;0.984206912;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.676218814;-0.218204013;-0.629709316;0.330144198;-0.08502327;-0.870435645;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010040436;0.022613871;-0.305699245;0.089692531;-0.014496071;-0.017242695;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.905317769;2.825970855;2.475037766;2.475037766
12.02;0.358587015;-1.60982681;-2.433813993;0.923170825;1.136797131;1.518272679;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.675120165;-0.230289159;-0.62604715;0.33026627;-0.096986343;-0.872877089;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010467689;0.024322881;-0.305638209;0.090424964;-0.013641566;-0.018890669;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.880903334;2.805218586;2.475037766;2.475037766
12.04;-0.343327993;-0.862134737;-1.960784314;-0.251773861;1.564049744;1.960784314;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.676829175;-0.24103151;-0.626657511;0.331242847;-0.103822385;-0.871534295;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009918364;0.023895628;-0.305638209;0.088288701;-0.016144045;-0.028229191;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.889448386;2.828412299;2.475037766;2.475037766
12.06;-0.984206912;0.022888533;-1.655603876;-0.694285496;1.899748226;2.510109102;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.678904402;-0.246768902;-0.62604715;0.332585641;-0.109681849;-0.870191501;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.011139086;0.024322881;-0.30264744;0.088227665;-0.015899901;-0.013946746;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.901655604;2.808880751;2.475037766;2.475037766
12.08;-1.36568246;0.282291905;-1.197833219;-0.96894789;1.960784314;2.647440299;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.680613413;-0.245670253;-0.627389944;0.334660868;-0.106141756;-0.869092851;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010406653;0.02481117;-0.303135729;0.09079118;-0.015838865;-0.032623789;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.916304265;2.827191577;2.475037766;2.475037766
12.1;-1.380941482;0.419623102;-0.312809949;-0.984206912;1.823453117;2.693217365;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.682810712;-0.241641871;-0.631174182;0.33197528;-0.102601663;-0.870923934;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010101473;0.024078737;-0.304478523;0.092561227;-0.014923323;-0.019745174;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.901655604;2.811322194;2.475037766;2.475037766
12.12;-0.694285496;-0.373846037;0.587472343;-0.450141146;1.60982681;2.632181277;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.683909361;-0.233951324;-0.641062028;0.33197528;-0.09063859;-0.870313573;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009491112;0.023956664;-0.3054551;0.091279469;-0.015472648;-0.029083696;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.910200656;2.812542916;2.475037766;2.475037766
12.14;1.014724956;-1.075761044;0.785839628;0.785839628;1.319905394;2.433813993;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.683909361;-0.216372931;-0.651560235;0.330632487;-0.081605249;-0.874586099;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009735256;0.023651484;-0.304722667;0.087922484;-0.015411612;-0.02340734;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.884565499;2.793011368;2.475037766;2.475037766
12.16;2.296482796;-2.388036927;0.770580606;1.457236591;0.862134737;1.838712139;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.68158999;-0.20733959;-0.652903029;0.330876631;-0.074158846;-0.870191501;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010406653;0.024139773;-0.305943389;0.088838026;-0.01388571;-0.015533684;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.917524987;2.833295186;2.475037766;2.475037766
12.18;2.372777905;-3.837644007;-0.236514839;2.113374533;0.679026474;1.487754635;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.678904402;-0.20453193;-0.651804379;0.330022126;-0.074280919;-0.874219883;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.008880751;0.02481117;-0.304295415;0.088471809;-0.016876478;-0.019378958;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.908979934;2.846723125;2.475037766;2.475037766
12.2;1.426718547;-4.432745861;-1.213092241;2.235446708;0.267032883;0.96894789;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.682078279;-0.204776074;-0.644235905;0.333806363;-0.0783093;-0.872022583;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009796292;0.024017701;-0.304234379;0.091096361;-0.017059587;-0.005096513;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.911421378;2.827191577;2.475037766;2.475037766
12.22;1.167315175;-4.005493248;-2.479591058;2.235446708;0.633249409;0.80109865;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.676707103;-0.211490044;-0.637521935;0.330388342;-0.080628672;-0.868970779;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010528725;0.024628061;-0.304356451;0.089814603;-0.016632334;-0.004974441;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.878461891;2.824750134;2.475037766;2.475037766
12.24;1.106279088;-2.693217365;-2.632181277;1.640344854;1.167315175;0.755321584;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.672922866;-0.220401312;-0.623605707;0.330510414;-0.089173724;-0.870435645;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.009063859;0.025055314;-0.305210956;0.088532845;-0.018463417;-0.021759365;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.894331273;2.827191577;2.475037766;2.475037766
12.26;0.007629511;-0.72480354;-2.81528954;0.785839628;1.625085832;1.472495613;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.677927825;-0.234805829;-0.621896696;0.330022126;-0.09735256;-0.871046006;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.00967422;0.025299458;-0.305210956;0.085847257;-0.013031205;-0.018707561;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.876020447;2.797894255;2.475037766;2.475037766
12.28;-1.197833219;0.541695277;-2.525368124;-0.312809949;1.93026627;1.960784314;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.007629511;0.67597467;-0.244327459;-0.614084077;0.335637446;-0.1085832;-0.870191501;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;6.10361E-05;-0.010650797;0.025543603;-0.305210956;0.088349737;-0.014557107;-0.011627375;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;0.000030518;2.869916838;2.811322194;2.475037766;2.475037766
